Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
238 : 	G .x.xx	+ xx.xx	34	28	14	8	13	15	25	23	25	50	49	34	.x...	xx...	x	.	x
239 : 	H ..x.x	+ xx.xx	35	29	15	9	14	16	26	24	26	51	50	35	xx.x.	..x..	x	x	x
240 : 	K xxxx.	. ..x..	36	30	16	10	15	17	27	25	27	1	51	36	.xxx.	x.x..	.	.	.
241 : 	K xxxx.	- xxxxx	37	31	17	11	16	18	27	25	27	1	51	36	x.x.x	x.x..	.	.	.
242 : 	F x.xx.	- xxxxx	38	1	18	12	17	19	27	25	27	1	51	36	xxx.x	x.x..	.	.	x
243 : 	L .x..x	W xx..x	39	2	19	13	18	20	27	26	28	2	52	37	xx.xx	.x.xx	x	.	.
244 : 	G .x.xx	E x....	40	3	20	14	19	21	28	26	28	2	52	37	x....	.x.xx	x	x	x
245 : 	A xx...	L .x..x	41	4	21	15	20	22	29	27	29	3	53	38	..x.x	x.x..	x	.	x
246 : 	. ..x..	T ....x	1	5	22	16	21	23	30	28	30	4	1	39	.xxxx	.x.x.	x	x	x
247 : 	U xxx..	+ xx.xx	2	6	23	17	22	24	31	29	31	5	2	40	.x.xx	.xx..	.	.	.
248 : 	+ xx.xx	+ xx.xx	3	7	24	18	23	25	31	29	31	5	2	40	.xx..	.xx..	x	.	.
249 : 	U xxx..	. ..x..	4	8	25	19	1	26	32	29	31	5	2	40	x.x..	.xx..	.	x	x
250 : 	- xxxxx	- xxxxx	5	9	26	20	2	27	32	30	32	6	3	41	xx.xx	xx.xx	x	x	x
251 : 	+ xx.xx	- xxxxx	6	10	27	21	3	28	33	31	33	7	4	42	xx...	xxx..	x	.	.
252 : 	J xx.x.	D x..x.	7	11	28	22	4	29	34	31	33	7	4	42	x.x..	xxx..	.	x	x
253 : 	F x.xx.	E x....	8	12	29	23	5	30	34	32	34	8	5	43	..xx.	.....	x	x	x
254 : 	K xxxx.	R .x.x.	9	13	1	24	6	31	35	33	35	9	6	44	...xx	x.xxx	x	.	x
255 : 	3 ...x.	+ xx.xx	10	14	2	25	7	32	36	34	36	10	7	45	.x.x.	x..xx	.	x	x
256 : 	4 .x...	+ xx.xx	11	15	3	26	8	33	36	35	37	11	8	46	..xxx	x.x..	.	x	x
257 : 	J xx.x.	. ..x..	12	16	4	1	9	34	36	36	38	12	9	47	xxx.x	...xx	.	x	x
258 : 	N ..xx.	- xxxxx	13	17	5	2	10	35	36	37	39	13	10	48	x.x..	.xx.x	x	x	x
259 : 	V .xxxx	- xxxxx	14	18	6	3	11	36	37	38	40	14	11	49	.x.x.	xx.x.	x	.	x
260 : 	N ..xx.	Z x...x	15	19	7	4	12	37	1	39	41	15	12	50	.xxxx	xx...	.	x	x
261 : 	G .x.xx	A xx...	16	20	8	5	13	38	1	40	42	16	13	51	..x..	x.xxx	.	x	x
262 : 	. ..x..	H ..x.x	17	21	9	6	14	39	1	41	43	17	14	52	.....	....x	.	x	x
263 : 	Z x...x	L .x..x	18	22	10	7	15	40	1	42	44	18	15	53	x..x.	.x.x.	.	x	x
264 : 	W xx..x	E x....	19	23	11	8	16	41	1	43	45	19	16	54	.xx.x	..x..	x	x	x
265 : 	J xx.x.	N ..xx.	20	24	12	9	17	42	2	1	46	20	17	55	x..xx	.xxxx	x	.	.
266 : 	A xx...	. ..x..	21	25	13	10	18	43	3	1	46	20	17	55	x..xx	.xxxx	x	x	x
267 : 	B x..xx	+ xx.xx	22	26	14	11	19	44	4	2	47	21	18	56	.....	.x...	x	x	x
268 : 	P .xx.x	+ xx.xx	23	27	15	12	20	45	5	3	1	22	19	57	....x	x.xxx	.	x	x
269 : 	W xx..x	. ..x..	24	28	16	13	21	46	5	4	2	23	20	58	xxxxx	...x.	x	x	x
270 : 	V .xxxx	- xxxxx	25	29	17	14	22	47	6	5	3	24	21	59	.xx.x	xxx.x	x	.	.
271 : 	C .xxx.	- xxxxx	26	30	18	15	23	48	7	5	3	24	21	59	.xx..	xxx.x	.	x	x
272 : 	- xxxxx	V .xxxx	27	31	19	16	1	49	7	6	4	25	22	1	x..x.	...x.	.	x	x
273 : 	H ..x.x	O ...xx	28	1	20	17	2	50	7	7	5	26	23	2	xx.xx	xxx.x	x	x	x
274 : 	N ..xx.	N ..xx.	29	2	21	18	3	51	8	8	6	27	24	3	.xx..	.xx..	x	.	.
275 : 	O ...xx	+ xx.xx	30	3	22	19	4	52	9	8	6	27	24	3	x.x..	.xx..	.	x	x
276 : 	I .xx..	+ xx.xx	31	4	23	20	5	53	9	9	7	28	25	4	...x.	x.x.x	.	x	x
277 : 	Y x.x.x	. ..x..	32	5	24	21	6	54	9	10	8	29	26	5	xxx.x	.xx..	.	x	x
278 : 	E x....	- xxxxx	33	6	25	22	7	55	9	11	9	30	27	6	xxx..	x..xx	x	x	x
279 : 	K xxxx.	- xxxxx	34	7	26	23	8	56	10	12	10	31	28	7	.x.xx	.x.x.	x	.	.
280 : 	G .x.xx	D x..x.	35	8	27	24	9	57	11	12	10	31	28	7	x..xx	.x.x.	.	x	x
281 : 	- xxxxx	E x....	36	9	28	25	10	58	11	13	11	32	29	8	.xxx.	....x	.	x	x
282 : 	I .xx..	R .x.x.	37	10	29	26	11	59	11	14	12	33	30	9	xxxx.	xx...	.	x	x
283 : 	P .xx.x	+ xx.xx	38	11	1	1	12	60	11	15	13	34	31	10	x...x	..xxx	.	x	x
284 : 	. ..x..	+ xx.xx	39	12	2	2	13	61	11	16	14	35	32	11	x....	.xxxx	x	x	x
285 : 	/ .....	3 ...x.	40	13	3	3	14	1	12	17	15	36	33	12	x.xx.	x.x..	x	.	x
286 : 	Q xxx.x	+ xx.xx	41	14	4	4	15	2	13	18	16	37	34	13	.xxx.	.x...	x	x	x
287 : 	I .xx..	+ xx.xx	1	15	5	5	16	3	14	19	17	38	35	14	..x.x	x..x.	x	.	.
288 : 	B x..xx	4 .x...	2	16	6	6	17	4	15	19	17	38	35	14	.x..x	x..x.	.	.	x
289 : 	A xx...	. ..x..	3	17	7	7	18	5	15	20	18	39	36	15	..xxx	xx.xx	x	.	.
290 : 	A xx...	- xxxxx	4	18	8	8	19	6	16	20	18	39	36	15	xxx..	xx.xx	.	x	x
291 : 	4 .x...	- xxxxx	5	19	9	9	20	7	16	21	19	40	37	16	xx.xx	.xx..	x	x	x
292 : 	V .xxxx	G .x.xx	6	20	10	10	21	8	17	22	20	41	38	17	x..xx	x.xxx	x	.	.
293 : 	G .x.xx	L .x..x	7	21	11	11	22	9	18	22	20	41	38	17	x.x.x	x.xxx	.	x	x
294 : 	R .x.x.	U xxx..	8	22	12	12	23	10	18	23	21	42	39	18	.....	x.xx.	.	x	x
295 : 	C .xxx.	C .xxx.	9	23	13	13	1	11	18	24	22	43	40	19	.x.x.	.x.x.	x	x	x
296 : 	/ .....	K xxxx.	10	24	14	14	2	12	19	25	23	44	41	20	....x	xxxxx	x	.	.
297 : 	G .x.xx	S x.x..	11	25	15	15	3	13	20	25	23	44	41	20	.....	xxxxx	.	x	x
298 : 	/ .....	Z x...x	12	26	16	16	4	14	20	26	24	45	42	21	x.xx.	..xxx	.	x	x
299 : 	X x.xxx	A xx...	13	27	17	17	5	15	20	27	25	46	43	22	x.xx.	xx..x	x	x	x
300 : 	R .x.x.	H ..x.x	14	28	18	18	6	16	21	28	26	47	44	23	.xx.x	...x.	x	x	x
301 : 	. ..x..	L .x..x	15	29	19	19	7	17	22	29	27	48	45	24	.x...	..x.x	.	x	x
302 : 	L .x..x	+ xx.xx	16	30	20	20	8	18	22	30	28	49	46	25	.x.xx	xx..x	.	x	x
303 : 	P .xx.x	+ xx.xx	17	31	21	21	9	19	22	31	29	50	47	26	..x.x	x..xx	.	x	x
304 : 	Y x.x.x	. ..x..	18	1	22	22	10	20	22	32	30	51	48	27	xxx..	.xx.x	x	x	x
305 : 	L .x..x	- xxxxx	19	2	23	23	11	21	23	33	31	1	49	28	.x.x.	xxx..	x	.	.
306 : 	S x.x..	- xxxxx	20	3	24	24	12	22	24	33	31	1	49	28	x.xxx	xxx..	x	x	x
307 : 	B x..xx	U xxx..	21	4	25	25	13	23	25	34	32	2	50	29	x.xx.	xx..x	x	.	x
308 : 	. ..x..	B x..xx	22	5	26	26	14	24	26	35	33	3	51	30	.x.x.	xxx.x	.	x	x
309 : 	J xx.x.	E x....	23	6	27	1	15	25	26	36	34	4	52	31	.x...	...x.	x	x	x
310 : 	D x..x.	R .x.x.	24	7	28	2	16	26	27	37	35	5	53	32	xxx.x	..x.x	.	.	.
311 : 	W xx..x	+ xx.xx	25	8	29	3	17	27	27	37	35	5	53	32	..xxx	..x.x	x	.	.
312 : 	Y x.x.x	+ xx.xx	26	9	1	4	18	28	28	37	35	5	53	32	.x.xx	..x.x	x	x	x
313 : 	C .xxx.	. ..x..	27	10	2	5	19	29	29	38	36	6	1	33	xx...	x..x.	.	.	.
314 : 	A xx...	- xxxxx	28	11	3	6	20	30	29	38	36	6	1	33	x.x.x	x..x.	x	.	.
315 : 	R .x.x.	- xxxxx	29	12	4	7	21	31	30	38	36	6	1	33	..xxx	x..x.	x	x	x
316 : 	/ .....	T ....x	30	13	5	8	22	32	31	39	37	7	2	34	x.x.x	x.x..	.	.	x
317 : 	4 .x...	E x....	31	14	6	9	23	33	31	40	38	8	3	35	.x.x.	x..x.	.	.	x
318 : 	B x..xx	L .x..x	32	15	7	10	1	34	31	41	39	9	4	36	x.xx.	.xx..	.	.	.
319 : 	T ....x	E x....	33	16	8	11	2	35	31	41	39	9	4	36	xxx.x	.xx..	x	.	x
320 : 	- xxxxx	F x.xx.	34	17	9	12	3	36	32	42	40	10	5	37	.....	.x..x	x	x	x
321 : 	X x.xxx	O ...xx	35	18	10	13	4	37	33	43	41	11	6	38	xx.x.	.xxx.	.	.	x
322 : 	4 .x...	N ..xx.	36	19	11	14	5	38	33	1	42	12	7	39	.xx..	...x.	.	.	.
323 : 	Y x.x.x	N ..xx.	37	20	12	15	6	39	33	1	42	12	7	39	x...x	...x.	.	.	.
324 : 	I .xx..	U xxx..	38	21	13	16	7	40	33	1	42	12	7	39	x..x.	...x.	.	.	x
325 : 	E x....	M ..xxx	39	22	14	17	8	41	33	2	43	13	8	40	x..xx	..x..	x	.	x
326 : 	H ..x.x	M ..xxx	40	23	15	18	9	42	34	3	44	14	9	41	xx..x	xx.xx	x	x	x
327 : 	S x.x..	E x....	41	24	16	19	10	43	35	4	45	15	10	42	..x..	.....	x	.	.
328 : 	I .xx..	R .x.x.	1	25	17	20	11	44	36	4	45	15	10	42	..xx.	.....	x	x	x
329 : 	Q xxx.x	N ..xx.	2	26	18	21	12	45	37	5	46	16	11	43	..x.x	xxxx.	.	.	x
330 : 	D x..x.	+ xx.xx	3	27	19	22	13	46	37	6	47	17	12	44	.....	.x..x	x	.	x
331 : 	D x..x.	+ xx.xx	4	28	20	23	14	47	1	7	1	18	13	45	xx.x.	x..xx	x	x	x
332 : 	K xxxx.	. ..x..	5	29	21	24	15	48	2	8	2	19	14	46	xxxx.	..x..	.	.	.
333 : 	. ..x..	- xxxxx	6	30	22	25	16	49	2	8	2	19	14	46	xxxxx	..x..	.	.	.
334 : 	4 .x...	- xxxxx	7	31	23	26	17	50	2	8	2	19	14	46	x..xx	..x..	x	.	.
335 : 	J xx.x.	B x..xx	8	1	24	1	18	51	3	8	2	19	14	46	.xx.x	..x..	x	x	x
336 : 	- xxxxx	I .xx..	9	2	25	2	19	52	4	9	3	20	15	47	.xx..	xxxxx	.	x	x
337 : 	F x.xx.	S x.x..	10	3	26	3	20	53	4	10	4	21	16	48	...xx	....x	.	x	x
338 : 	N ..xx.	+ xx.xx	11	4	27	4	21	54	4	11	5	22	17	49	...xx	xxxx.	.	x	x
339 : 	C .xxx.	+ xx.xx	12	5	28	5	22	55	4	12	6	23	18	50	xxx.x	.x...	x	x	x
340 : 	- xxxxx	. ..x..	13	6	29	6	23	56	5	13	7	24	19	51	xxx..	..xxx	x	x	x
341 : 	C .xxx.	- xxxxx	14	7	1	7	1	57	6	14	8	25	20	52	.x.x.	xx.xx	.	.	.
342 : 	H ..x.x	- xxxxx	15	8	2	8	2	58	6	14	8	25	20	52	....x	xx.xx	.	.	.
343 : 	. ..x..	Z x...x	16	9	3	9	3	59	6	14	8	25	20	52	.xxx.	xx.xx	.	.	x
344 : 	F x.xx.	U xxx..	17	10	4	10	4	60	6	15	9	26	21	53	.xxx.	..x..	.	.	.
345 : 	J xx.x.	R .x.x.	18	11	5	11	5	61	6	15	9	26	21	53	x.x..	..x..	x	.	.
346 : 	K xxxx.	+ xx.xx	19	12	6	12	6	1	7	15	9	26	21	53	....x	..x..	x	x	x
347 : 	O ...xx	+ xx.xx	20	13	7	13	7	2	8	16	10	27	22	54	x.xx.	.xxx.	x	.	x
348 : 	I .xx..	. ..x..	21	14	8	14	8	3	9	17	11	28	23	55	xxx.x	x.x.x	x	x	x
349 : 	D x..x.	- xxxxx	22	15	9	15	9	4	10	18	12	29	24	56	....x	.xx..	.	.	.
350 : 	W xx..x	- xxxxx	23	16	10	16	10	5	10	18	12	29	24	56	.x.x.	.xx..	x	.	x
351 : 	I .xx..	G .x.xx	24	17	11	17	11	6	11	19	13	30	25	57	x.xx.	x...x	.	x	x
352 : 	T ....x	E x....	25	18	12	18	12	7	11	20	14	31	26	58	.x..x	xx...	x	x	x
353 : 	C .xxx.	H ..x.x	26	19	13	19	13	8	12	21	15	32	27	59	.x...	...xx	x	.	.
354 : 	L .x..x	A xx...	27	20	14	20	14	9	13	21	15	32	27	59	x..x.	...xx	.	x	x
355 : 	O ...xx	L .x..x	28	21	15	21	15	10	13	22	16	33	28	1	x....	xx.x.	.	x	x
356 : 	Z x...x	T ....x	29	22	16	22	16	11	13	23	17	34	29	2	..x.x	x.x.x	x	x	x
357 : 	M ..xxx	S x.x..	30	23	17	23	17	12	14	24	18	35	30	3	xxxxx	.xx..	x	.	x
358 : 	/ .....	A xx...	31	24	18	24	18	13	15	25	19	36	31	4	..xxx	xxxxx	.	.	.
359 : 	K xxxx.	B x..xx	32	25	19	25	19	14	15	25	19	36	31	4	x..x.	xxxxx	.	.	x
360 : 	+ xx.xx	R .x.x.	33	26	20	26	20	15	15	26	20	37	32	5	x..xx	...x.	x	.	x
361 : 	. ..x..	E x....	34	27	21	1	21	16	16	27	21	38	33	6	..x.x	x...x	x	x	x
362 : 	+ xx.xx	C .xxx.	35	28	22	2	22	17	17	28	22	39	34	7	xxx.x	.x...	.	.	x
363 : 	/ .....	H ..x.x	36	29	23	3	23	18	17	29	23	40	35	8	.x.x.	.xxxx	.	.	.
364 : 	X x.xxx	N ..xx.	37	30	24	4	1	19	17	29	23	40	35	8	xxxx.	.xxxx	.	.	.
365 : 	N ..xx.	U xxx..	38	31	25	5	2	20	17	29	23	40	35	8	x.x.x	.xxxx	x	.	.
366 : 	Z x...x	N ..xx.	39	1	26	6	3	21	18	29	23	40	35	8	xx...	.xxxx	x	x	x
367 : 	M ..xxx	G .x.xx	40	2	27	7	4	22	19	30	24	41	36	9	xx.x.	x.xx.	x	.	.
368 : 	L .x..x	+ xx.xx	41	3	28	8	5	23	20	30	24	41	36	9	..x..	x.xx.	x	x	x
369 : 	T ....x	+ xx.xx	1	4	29	9	6	24	21	31	25	42	37	10	..xxx	xxx.x	.	x	x
370 : 	P .xx.x	. ..x..	2	5	1	10	7	25	21	32	26	43	38	11	.x.x.	...xx	x	x	x
371 : 	/ .....	- xxxxx	3	6	2	11	8	26	22	33	27	44	39	12	.x..x	x.xx.	.	x	x
372 : 	U xxx..	- xxxxx	4	7	3	12	9	27	22	34	28	45	40	13	xxx.x	xxxx.	x	x	x
373 : 	Q xxx.x	W xx..x	5	8	4	13	10	28	23	35	29	46	41	14	x.xx.	x..x.	x	.	.
374 : 	3 ...x.	I .xx..	6	9	5	14	11	29	24	35	29	46	41	14	xxx..	x..x.	.	x	x
375 : 	A xx...	R .x.x.	7	10	6	15	12	30	24	36	30	47	42	15	xx..x	.x.xx	x	x	x
376 : 	A xx...	D x..x.	8	11	7	16	13	31	25	37	31	48	43	16	..xx.	.xx..	x	.	.
377 : 	Z x...x	+ xx.xx	9	12	8	17	14	32	26	37	31	48	43	16	..xx.	.xx..	.	x	x
378 : 	/ .....	+ xx.xx	10	13	9	18	15	33	26	38	32	49	44	17	.....	xx.xx	.	x	x
379 : 	Y x.x.x	. ..x..	11	14	10	19	16	34	26	39	33	50	45	18	.x..x	xx...	.	x	x
380 : 	U xxx..	- xxxxx	12	15	11	20	17	35	26	40	34	51	46	19	x.xxx	x.x..	x	x	x
381 : 	T ....x	- xxxxx	13	16	12	21	18	36	27	41	35	1	47	20	xx..x	..xxx	x	.	x
382 : 	Q xxx.x	U xxx..	14	17	13	22	19	37	28	42	36	2	48	21	.....	....x	.	x	x
383 : 	4 .x...	N ..xx.	15	18	14	23	20	38	28	43	37	3	49	22	.x.xx	..x.x	.	x	x
384 : 	- xxxxx	S x.x..	16	19	15	24	21	39	28	1	38	4	50	23	.x.xx	.....	.	x	x
385 : 	J xx.x.	E x....	17	20	16	25	22	40	28	2	39	5	51	24	..xxx	.xx.x	.	x	x
386 : 	M ..xxx	R .x.x.	18	21	17	26	23	41	28	3	40	6	52	25	x.xx.	xx.xx	x	x	x
387 : 	D x..x.	+ xx.xx	19	22	18	1	1	42	29	4	41	7	53	26	..x..	.xx.x	x	.	x
388 : 	Z x...x	+ xx.xx	20	23	19	2	2	43	30	5	42	8	1	27	xx..x	x..xx	x	x	x
389 : 	S x.x..	3 ...x.	21	24	20	3	3	44	31	6	43	9	2	28	x..x.	..x..	x	.	.
390 : 	W xx..x	+ xx.xx	22	25	21	4	4	45	32	6	43	9	2	28	..xx.	..x..	.	x	x
391 : 	. ..x..	+ xx.xx	23	26	22	5	5	46	32	7	44	10	3	29	..x..	xx.xx	x	x	x
392 : 	U xxx..	4 .x...	24	27	23	6	6	47	33	8	45	11	4	30	x...x	..x.x	x	.	x
393 : 	D x..x.	. ..x..	25	28	24	7	7	48	34	9	46	12	5	31	.xxx.	xx...	.	x	x
394 : 	Q xxx.x	- xxxxx	26	29	25	8	8	49	34	10	47	13	6	32	.xx.x	.xxxx	.	x	x
395 : 	F x.xx.	- xxxxx	27	30	26	9	9	50	34	11	1	14	7	33	xx.xx	x..x.	x	x	x
396 : 	R .x.x.	A xx...	28	31	27	10	10	51	35	12	2	15	8	34	x..x.	.....	x	.	.
397 : 	H ..x.x	L .x..x	29	1	28	11	11	52	36	12	2	15	8	34	.xx..	.....	.	x	x
398 : 	J xx.x.	L .x..x	30	2	29	12	12	53	36	13	3	16	9	35	xxx.x	.xxx.	.	x	x
399 : 	B x..xx	T ....x	31	3	1	13	13	54	36	14	4	17	10	36	...x.	x....	.	x	x
400 : 	O ...xx	A xx...	32	4	2	14	14	55	36	15	5	18	11	37	x....	.x.xx	x	x	x
401 : 	+ xx.xx	G .x.xx	33	5	3	15	15	56	37	16	6	19	12	38	xxx..	.xx..	x	.	x
402 : 	3 ...x.	+ xx.xx	34	6	4	16	16	57	1	17	7	20	13	39	.xxxx	x.xx.	.	x	x
403 : 	I .xx..	+ xx.xx	35	7	5	17	17	58	1	18	8	21	14	40	xxxxx	.x...	.	x	x
404 : 	D x..x.	. ..x..	36	8	6	18	18	59	1	19	9	22	15	41	....x	x.xxx	.	x	x
405 : 	+ xx.xx	- xxxxx	37	9	7	19	19	60	1	20	10	23	16	42	xxx..	xx...	.	x	x
406 : 	N ..xx.	- xxxxx	38	10	8	20	20	61	1	21	11	24	17	43	xxxxx	..xx.	x	x	x
407 : 	M ..xxx	V .xxxx	39	11	9	21	21	1	2	22	12	25	18	44	x...x	xx..x	x	.	.
408 : 	G .x.xx	O ...xx	40	12	10	22	22	2	3	22	12	25	18	44	x...x	xx..x	x	x	x
409 : 	X x.xxx	N ..xx.	41	13	11	23	23	3	4	23	13	26	19	45	..xx.	x.xxx	x	x	x
410 : 	- xxxxx	+ xx.xx	1	14	12	24	1	4	5	24	14	27	20	46	.x.x.	.xxx.	.	x	x
411 : 	P .xx.x	+ xx.xx	2	15	13	25	2	5	5	25	15	28	21	47	...xx	x.x.x	x	x	x
412 : 	T ....x	. ..x..	3	16	14	26	3	6	6	26	16	29	22	48	.x.x.	.xxxx	.	.	x
413 : 	- xxxxx	- xxxxx	4	17	15	1	4	7	6	27	17	30	23	49	x....	x....	x	.	.
414 : 	B x..xx	- xxxxx	5	18	16	2	5	8	7	27	17	30	23	49	xxx..	x....	x	x	x
415 : 	N ..xx.	Z x...x	6	19	17	3	6	9	8	28	18	31	24	50	xxxxx	.x...	.	.	.
416 : 	N ..xx.	A xx...	7	20	18	4	7	10	8	28	18	31	24	50	x.xx.	.x...	.	.	.
417 : 	I .xx..	H ..x.x	8	21	19	5	8	11	8	28	18	31	24	50	....x	.x...	x	.	x
418 : 	T ....x	L .x..x	9	22	20	6	9	12	9	29	19	32	25	51	....x	.x..x	x	x	x
419 : 	V .xxxx	E x....	10	23	21	7	10	13	10	30	20	33	26	52	.xxx.	x...x	.	.	x
420 : 	S x.x..	N ..xx.	11	24	22	8	11	14	10	31	21	34	27	53	..x..	x.xx.	.	.	.
421 : 	K xxxx.	+ xx.xx	12	25	23	9	12	15	10	31	21	34	27	53	x..xx	x.xx.	x	.	x
422 : 	O ...xx	+ xx.xx	13	26	24	10	13	16	11	32	22	35	28	54	x.xx.	.xxx.	x	x	x
423 : 	Q xxx.x	. ..x..	14	27	25	11	14	17	12	33	23	36	29	55	..x..	xxx.x	.	.	x
424 : 	M ..xxx	- xxxxx	15	28	26	12	15	18	12	34	24	37	30	56	.x...	x....	.	.	x
425 : 	V .xxxx	- xxxxx	16	29	27	13	16	19	12	35	25	38	31	57	.x.xx	xx.xx	.	.	.
426 : 	H ..x.x	B x..xx	17	30	28	14	17	20	12	35	25	38	31	57	.xx.x	xx.xx	x	.	.
427 : 	K xxxx.	E x....	18	31	29	15	18	21	13	35	25	38	31	57	x.x.x	xx.xx	x	x	x
428 : 	U xxx..	S x.x..	19	1	1	16	19	22	14	36	26	39	32	58	.x.x.	...x.	x	.	x
429 : 	- xxxxx	T ....x	20	2	2	17	20	23	15	37	27	40	33	59	xx.xx	..x.x	x	.	.
430 : 	U xxx..	I .xx..	21	3	3	18	21	24	16	37	27	40	33	59	x.x.x	..x.x	.	x	x
431 : 	K xxxx.	M ..xxx	22	4	4	19	22	25	16	38	28	41	34	1	..x.x	xxx..	x	x	x
432 : 	K xxxx.	M ..xxx	23	5	5	20	23	26	17	39	29	42	35	2	.xxx.	x.xxx	.	.	x
433 : 	O ...xx	T ....x	24	6	6	21	1	27	17	40	30	43	36	3	xx...	xx.x.	x	.	.
434 : 	B x..xx	. ..x..	25	7	7	22	2	28	18	40	30	43	36	3	.xx.x	xx.x.	x	x	x
435 : 	E x....	+ xx.xx	26	8	8	23	3	29	19	41	31	44	37	4	..xx.	.xx.x	.	.	.
436 : 	I .xx..	+ xx.xx	27	9	9	24	4	30	19	41	31	44	37	4	xx.x.	.xx.x	x	.	x
437 : 	E x....	. ..x..	28	10	10	25	5	31	20	42	32	45	38	5	xx.x.	.xxx.	x	x	x
438 : 	B x..xx	- xxxxx	29	11	11	26	6	32	21	43	33	46	39	6	..xxx	.x.xx	.	x	x
439 : 	P .xx.x	- xxxxx	30	12	12	1	7	33	21	1	34	47	40	7	x....	...x.	.	x	x
440 : 	S x.x..	D x..x.	31	13	13	2	8	34	21	2	35	48	41	8	....x	..xxx	.	x	x
441 : 	Z x...x	A xx...	32	14	14	3	9	35	21	3	36	49	42	9	xx.xx	x..x.	x	x	x
442 : 	M ..xxx	S x.x..	33	15	15	4	10	36	22	4	37	50	43	10	x..x.	....x	x	x	x
443 : 	V .xxxx	S x.x..	34	16	16	5	11	37	23	5	38	51	44	11	.xx..	x.xxx	.	.	x
444 : 	3 ...x.	+ xx.xx	35	17	17	6	12	38	23	6	39	1	45	12	x.x.x	.xx..	.	.	.
445 : 	W xx..x	+ xx.xx	36	18	18	7	13	39	23	6	39	1	45	12	.xxx.	.xx..	.	.	x
446 : 	. ..x..	. ..x..	37	19	19	8	14	40	23	7	40	2	46	13	xx...	xx...	.	.	.
447 : 	Y x.x.x	- xxxxx	38	20	20	9	15	41	23	7	40	2	46	13	x..x.	xx...	x	.	.
448 : 	E x....	- xxxxx	39	21	21	10	16	42	24	7	40	2	46	13	x.xxx	xx...	x	x	x
449 : 	R .x.x.	Z x...x	40	22	22	11	17	43	25	8	41	3	47	14	x.x.x	.xxx.	x	.	x
450 : 	/ .....	A xx...	41	23	23	12	18	44	26	9	42	4	48	15	.x..x	x...x	x	x	x
451 : 	M ..xxx	H ..x.x	1	24	24	13	19	45	27	10	43	5	49	16	..xx.	..x..	.	.	.
452 : 	4 .x...	L .x..x	2	25	25	14	20	46	27	10	43	5	49	16	..x.x	..x..	x	.	x
453 : 	4 .x...	E x....	3	26	26	15	21	47	28	11	44	6	50	17	....x	xx..x	x	x	x
454 : 	Z x...x	N ..xx.	4	27	27	16	22	48	29	12	45	7	51	18	x..xx	..x..	.	.	x
455 : 	V .xxxx	+ xx.xx	5	28	28	17	23	49	29	13	46	8	52	19	xxxx.	.x.x.	.	.	x
456 : 	J xx.x.	+ xx.xx	6	29	29	18	1	50	29	14	47	9	53	20	xxx..	xxx.x	x	.	.
457 : 	/ .....	. ..x..	7	30	1	19	2	51	30	14	47	9	53	20	xx..x	xxx.x	x	x	x
458 : 	K xxxx.	- xxxxx	8	31	2	20	3	52	31	15	1	10	1	21	...x.	...xx	.	.	.
459 : 	E x....	- xxxxx	9	1	3	21	4	53	31	15	1	10	1	21	.xx..	...xx	.	.	x
460 : 	V .xxxx	N ..xx.	10	2	4	22	5	54	31	16	2	11	2	22	.xx..	..x.x	.	.	.
461 : 	C .xxx.	I .xx..	11	3	5	23	6	55	31	16	2	11	2	22	..xxx	..x.x	x	.	.
462 : 	W xx..x	C .xxx.	12	4	6	24	7	56	32	16	2	11	2	22	x..x.	..x.x	x	x	x
463 : 	/ .....	H ..x.x	13	5	7	25	8	57	33	17	3	12	3	23	xxxxx	xx.x.	.	.	x
464 : 	G .x.xx	T ....x	14	6	8	26	9	58	33	18	4	13	4	24	.xxxx	..x.x	.	.	.
465 : 	F x.xx.	+ xx.xx	15	7	9	1	10	59	33	18	4	13	4	24	.x...	..x.x	.	.	.
466 : 	K xxxx.	+ xx.xx	16	8	10	2	11	60	33	18	4	13	4	24	.....	..x.x	.	.	.
467 : 	C .xxx.	. ..x..	17	9	11	3	12	61	33	18	4	13	4	24	.xxxx	..x.x	x	.	x
468 : 	U xxx..	- xxxxx	18	10	12	4	13	1	34	19	5	14	5	25	xx.x.	xx..x	x	x	x
469 : 	. ..x..	- xxxxx	19	11	13	5	14	2	35	20	6	15	6	26	.....	xx.xx	x	.	.
470 : 	3 ...x.	L .x..x	20	12	14	6	15	3	36	20	6	15	6	26	x....	xx.xx	x	x	x
471 : 	I .xx..	A xx...	21	13	15	7	16	4	37	21	7	16	7	27	x..xx	..xxx	.	.	x
472 : 	B x..xx	N ..xx.	22	14	16	8	17	5	37	22	8	17	8	28	.xx.x	xx...	x	.	x
473 : 	- xxxxx	G .x.xx	23	15	17	9	18	6	1	23	9	18	9	29	..xxx	x..xx	.	x	x
474 : 	R .x.x.	W xx..x	24	16	18	10	19	7	1	24	10	19	10	30	xxxx.	.xx.x	x	x	x
475 : 	M ..xxx	E x....	25	17	19	11	20	8	2	25	11	20	11	31	....x	x.xx.	x	.	.
476 : 	B x..xx	I .xx..	26	18	20	12	21	9	3	25	11	20	11	31	.x..x	x.xx.	.	x	x
