Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
2706 : 	U xxx..	+ xx.xx	1	17	16	6	20	44	22	24	13	32	13	50	..x.x	...x.	x	x	x
2707 : 	P .xx.x	+ xx.xx	2	18	17	7	21	45	23	25	14	33	14	51	.xxxx	xx..x	.	.	x
2708 : 	C .xxx.	. ..x..	3	19	18	8	22	46	23	26	15	34	15	52	.xx.x	..xxx	x	.	.
2709 : 	R .x.x.	- xxxxx	4	20	19	9	23	47	24	26	15	34	15	52	x..x.	..xxx	x	x	x
2710 : 	Z x...x	- xxxxx	5	21	20	10	1	48	25	27	16	35	16	53	x..x.	xxx..	.	.	x
2711 : 	G .x.xx	A xx...	6	22	21	11	2	49	25	28	17	36	17	54	x.x.x	..xx.	.	.	x
2712 : 	D x..x.	M ..xxx	7	23	22	12	3	50	25	29	18	37	18	55	xxx..	.x..x	x	.	x
2713 : 	O ...xx	+ xx.xx	8	24	23	13	4	51	26	30	19	38	19	56	...x.	xx.x.	x	x	x
2714 : 	I .xx..	+ xx.xx	9	25	24	14	5	52	27	31	20	39	20	57	..x..	x..xx	.	.	x
2715 : 	O ...xx	3 ...x.	10	26	25	15	6	53	27	32	21	40	21	58	..x.x	..x..	.	.	x
2716 : 	N ..xx.	+ xx.xx	11	27	26	16	7	54	27	33	22	41	22	59	...x.	xxxxx	.	.	x
2717 : 	U xxx..	+ xx.xx	12	28	27	17	8	55	27	34	23	42	23	1	xx.xx	xxx..	x	.	x
2718 : 	. ..x..	4 .x...	13	29	28	18	9	56	28	35	24	43	24	2	xxx.x	x...x	x	x	x
2719 : 	. ..x..	. ..x..	14	30	29	19	10	57	29	36	25	44	25	3	.xx..	.xx..	.	.	.
2720 : 	Z x...x	- xxxxx	15	31	1	20	11	58	29	36	25	44	25	3	...x.	.xx..	.	.	.
2721 : 	J xx.x.	- xxxxx	16	1	2	21	12	59	29	36	25	44	25	3	.x..x	.xx..	.	.	x
2722 : 	D x..x.	+ xx.xx	17	2	3	22	13	60	29	37	26	45	26	4	.xx..	..x.x	.	.	.
2723 : 	4 .x...	+ xx.xx	18	3	4	23	14	61	29	37	26	45	26	4	x.xx.	..x.x	x	.	.
2724 : 	B x..xx	E x....	19	4	5	24	15	1	30	37	26	45	26	4	..xx.	..x.x	x	x	x
2725 : 	C .xxx.	M ..xxx	20	5	6	25	16	2	31	38	27	46	27	5	xx.xx	x..x.	x	.	x
2726 : 	/ .....	. ..x..	21	6	7	26	17	3	32	39	28	47	28	6	xxxxx	xx.xx	x	x	x
2727 : 	N ..xx.	- xxxxx	22	7	8	1	18	4	33	40	29	48	29	7	.xx.x	x.x..	.	.	.
2728 : 	G .x.xx	- xxxxx	23	8	9	2	19	5	33	40	29	48	29	7	.....	x.x..	x	.	.
2729 : 	L .x..x	N ..xx.	24	9	10	3	20	6	34	40	29	48	29	7	xx.xx	x.x..	.	x	x
2730 : 	H ..x.x	O ...xx	25	10	11	4	21	7	34	41	30	49	30	8	.xxxx	.x..x	x	x	x
2731 : 	. ..x..	V .xxxx	26	11	12	5	22	8	35	42	31	50	31	9	....x	.x.x.	x	.	.
2732 : 	R .x.x.	E x....	27	12	13	6	23	9	36	42	31	50	31	9	x....	.x.x.	.	x	x
2733 : 	J xx.x.	M ..xxx	28	13	14	7	1	10	36	43	32	51	32	10	x..x.	.xxxx	.	x	x
2734 : 	X x.xxx	B x..xx	29	14	15	8	2	11	36	1	33	1	33	11	.x..x	.xx.x	x	x	x
2735 : 	N ..xx.	E x....	30	15	16	9	3	12	37	2	34	2	34	12	x.xx.	.....	x	.	.
2736 : 	. ..x..	R .x.x.	31	16	17	10	4	13	1	2	34	2	34	12	.xxx.	.....	.	x	x
2737 : 	W xx..x	+ xx.xx	32	17	18	11	5	14	1	3	35	3	35	13	x.x..	x.xx.	.	x	x
2738 : 	/ .....	+ xx.xx	33	18	19	12	6	15	1	4	36	4	36	14	xx..x	...x.	x	x	x
2739 : 	+ xx.xx	. ..x..	34	19	20	13	7	16	2	5	37	5	37	15	.x.x.	x.x.x	x	.	.
2740 : 	- xxxxx	- xxxxx	35	20	21	14	8	17	3	5	37	5	37	15	x.x.x	x.x.x	.	x	x
2741 : 	A xx...	- xxxxx	36	21	22	15	9	18	3	6	38	6	38	16	..x.x	...x.	.	x	x
2742 : 	K xxxx.	B x..xx	37	22	23	16	10	19	3	7	39	7	39	17	x..x.	xxxxx	.	x	x
2743 : 	. ..x..	E x....	38	23	24	17	11	20	3	8	40	8	40	18	xxxx.	.x.x.	x	x	x
2744 : 	- xxxxx	S x.x..	39	24	25	18	12	21	4	9	41	9	41	19	x.x.x	xxxx.	x	x	x
2745 : 	V .xxxx	U xxx..	40	25	26	19	13	22	5	10	42	10	42	20	x....	...xx	x	x	x
2746 : 	W xx..x	C .xxx.	41	26	27	20	14	23	6	11	43	11	43	21	...x.	x.x.x	x	.	x
2747 : 	R .x.x.	H ..x.x	1	27	28	21	15	24	7	12	44	12	44	22	..x..	.x.xx	.	x	x
2748 : 	4 .x...	T ....x	2	28	29	22	16	25	7	13	45	13	45	23	.xx.x	..x..	x	x	x
2749 : 	L .x..x	+ xx.xx	3	29	1	23	17	26	8	14	46	14	46	24	.x.xx	xx..x	.	.	.
2750 : 	W xx..x	+ xx.xx	4	30	2	24	18	27	8	14	46	14	46	24	xx.xx	xx..x	x	.	.
2751 : 	4 .x...	M ..xxx	5	31	3	25	19	28	9	14	46	14	46	24	x.xx.	xx..x	x	x	x
2752 : 	F x.xx.	3 ...x.	6	1	4	26	20	29	10	15	47	15	47	25	xxxxx	.x.xx	.	.	x
2753 : 	O ...xx	+ xx.xx	7	2	5	1	21	30	10	16	1	16	48	26	xxx.x	..x.x	x	.	.
2754 : 	- xxxxx	+ xx.xx	8	3	6	2	22	31	11	16	1	16	48	26	....x	..x.x	x	x	x
2755 : 	- xxxxx	4 .x...	9	4	7	3	23	32	12	17	2	17	49	27	..xx.	x...x	.	.	x
2756 : 	W xx..x	- xxxxx	10	5	8	4	1	33	12	18	3	18	50	28	.xxx.	.x...	.	.	x
2757 : 	O ...xx	- xxxxx	11	6	9	5	2	34	12	19	4	19	51	29	.x..x	x.x.x	.	.	.
2758 : 	/ .....	P .xx.x	12	7	10	6	3	35	12	19	4	19	51	29	xx...	x.x.x	x	.	.
2759 : 	+ xx.xx	A xx...	13	8	11	7	4	36	13	19	4	19	51	29	x.xx.	x.x.x	x	x	x
2760 : 	H ..x.x	D x..x.	14	9	12	8	5	37	14	20	5	20	52	30	.x...	xxxxx	.	.	x
2761 : 	B x..xx	E x....	15	10	13	9	6	38	14	21	6	21	53	31	.x.xx	.x...	.	.	.
2762 : 	/ .....	R .x.x.	16	11	14	10	7	39	14	21	6	21	53	31	...x.	.x...	.	.	.
2763 : 	J xx.x.	B x..xx	17	12	15	11	8	40	14	21	6	21	53	31	....x	.x...	.	.	x
2764 : 	T ....x	O ...xx	18	13	16	12	9	41	14	22	7	22	1	32	x.x.x	x.xxx	x	.	x
2765 : 	U xxx..	R .x.x.	19	14	17	13	10	42	15	23	8	23	2	33	.xxx.	xx...	x	.	x
2766 : 	S x.x..	N ..xx.	20	15	18	14	11	43	16	24	9	24	3	34	x.x..	..xx.	x	x	x
2767 : 	Z x...x	E x....	21	16	19	15	12	44	17	25	10	25	4	35	xx..x	xx...	x	.	x
2768 : 	I .xx..	R .x.x.	22	17	20	16	13	45	18	26	11	26	5	36	...x.	..x..	.	x	x
2769 : 	R .x.x.	+ xx.xx	23	18	21	17	14	46	18	27	12	27	6	37	.xxx.	xxxxx	x	x	x
2770 : 	T ....x	+ xx.xx	24	19	22	18	15	47	19	28	13	28	7	38	xxx..	..xx.	x	.	.
2771 : 	O ...xx	. ..x..	25	20	23	19	16	48	20	28	13	28	7	38	....x	..xx.	.	x	x
2772 : 	S x.x..	- xxxxx	26	21	24	20	17	49	20	29	14	29	8	39	..xxx	.xx..	.	x	x
2773 : 	A xx...	- xxxxx	27	22	25	21	18	50	20	30	15	30	9	40	x.x.x	x..x.	x	x	x
2774 : 	I .xx..	P .xx.x	28	23	26	22	19	51	21	31	16	31	10	41	xx...	xx..x	x	x	x
2775 : 	3 ...x.	O ...xx	29	24	27	23	20	52	22	32	17	32	11	42	...xx	...x.	.	x	x
2776 : 	Q xxx.x	D x..x.	30	25	28	24	21	53	22	33	18	33	12	43	x.xxx	xx...	.	x	x
2777 : 	S x.x..	I .xx..	31	26	29	25	22	54	22	34	19	34	13	44	..xxx	xxxxx	.	x	x
2778 : 	+ xx.xx	U xxx..	32	27	1	26	23	55	22	35	20	35	14	45	x..x.	x.x.x	x	x	x
2779 : 	W xx..x	M ..xxx	33	28	2	1	1	56	23	36	21	36	15	46	xx...	..xx.	x	.	x
2780 : 	- xxxxx	+ xx.xx	34	29	3	2	2	57	24	37	22	37	16	47	.xx.x	.x..x	.	x	x
2781 : 	K xxxx.	+ xx.xx	35	30	4	3	3	58	24	38	23	38	17	48	xxxx.	xx.xx	.	x	x
2782 : 	S x.x..	3 ...x.	36	31	5	4	4	59	24	39	24	39	18	49	..xx.	x....	.	x	x
2783 : 	Q xxx.x	+ xx.xx	37	1	6	5	5	60	24	40	25	40	19	50	xx...	xxxx.	.	x	x
2784 : 	T ....x	+ xx.xx	38	2	7	6	6	61	24	41	26	41	20	51	xxx.x	..xxx	x	x	x
2785 : 	+ xx.xx	4 .x...	39	3	8	7	7	1	25	42	27	42	21	52	x.xx.	..x.x	x	.	.
2786 : 	G .x.xx	- xxxxx	40	4	9	8	8	2	26	42	27	42	21	52	x...x	..x.x	x	x	x
2787 : 	K xxxx.	- xxxxx	41	5	10	9	9	3	27	43	28	43	22	53	.x.xx	.x.x.	x	.	x
2788 : 	J xx.x.	E x....	1	6	11	10	10	4	28	1	29	44	23	54	.xxx.	..x..	.	x	x
2789 : 	V .xxxx	R .x.x.	2	7	12	11	11	5	28	2	30	45	24	55	.x...	.xx.x	x	x	x
2790 : 	J xx.x.	O ...xx	3	8	13	12	12	6	29	3	31	46	25	56	....x	xx...	.	.	.
2791 : 	S x.x..	F x.xx.	4	9	14	13	13	7	29	3	31	46	25	56	xx.x.	xx...	x	.	x
2792 : 	M ..xxx	F x.xx.	5	10	15	14	14	8	30	4	32	47	26	57	xx...	.x..x	x	x	x
2793 : 	I .xx..	N ..xx.	6	11	16	15	15	9	31	5	33	48	27	58	x.x..	xxxx.	.	.	.
2794 : 	W xx..x	E x....	7	12	17	16	16	10	31	5	33	48	27	58	x.xxx	xxxx.	.	.	x
2795 : 	H ..x.x	T ....x	8	13	18	17	17	11	31	6	34	49	28	59	..xxx	...xx	x	.	x
2796 : 	3 ...x.	+ xx.xx	9	14	19	18	18	12	32	7	35	50	29	1	.x..x	x....	x	x	x
2797 : 	K xxxx.	+ xx.xx	10	15	20	19	19	13	33	8	36	51	30	2	.....	..x.x	.	.	.
2798 : 	C .xxx.	. ..x..	11	16	21	20	20	14	33	8	36	51	30	2	.xxxx	..x.x	.	.	x
2799 : 	U xxx..	- xxxxx	12	17	22	21	21	15	33	9	37	1	31	3	x.x.x	x.xx.	x	.	.
2800 : 	E x....	- xxxxx	13	18	23	22	22	16	34	9	37	1	31	3	xx..x	x.xx.	x	x	x
2801 : 	S x.x..	W xx..x	14	19	24	23	23	17	35	10	38	2	32	4	.xxx.	...xx	.	.	.
2802 : 	W xx..x	U xxx..	15	20	25	24	1	18	35	10	38	2	32	4	..xx.	...xx	.	.	.
2803 : 	R .x.x.	R .x.x.	16	21	26	25	2	19	35	10	38	2	32	4	...xx	...xx	.	.	x
2804 : 	I .xx..	D x..x.	17	22	27	26	3	20	35	11	39	3	33	5	...x.	xxx..	x	.	x
2805 : 	H ..x.x	E x....	18	23	28	1	4	21	36	12	40	4	34	6	xxx..	.x..x	x	x	x
2806 : 	Z x...x	+ xx.xx	19	24	29	2	5	22	37	13	41	5	35	7	..x..	.xxx.	x	.	.
2807 : 	N ..xx.	+ xx.xx	20	25	1	3	6	23	1	13	41	5	35	7	x..xx	.xxx.	x	x	x
2808 : 	H ..x.x	. ..x..	21	26	2	4	7	24	2	14	42	6	36	8	x..x.	x..xx	.	.	x
2809 : 	K xxxx.	- xxxxx	22	27	3	5	8	25	2	15	43	7	37	9	..x.x	..x..	x	.	x
2810 : 	W xx..x	- xxxxx	23	28	4	6	9	26	3	16	44	8	38	10	.xx.x	.x.xx	.	x	x
2811 : 	+ xx.xx	D x..x.	24	29	5	7	10	27	3	17	45	9	39	11	xxxx.	x.xxx	x	x	x
2812 : 	C .xxx.	I .xx..	25	30	6	8	11	28	4	18	46	10	40	12	.x...	.x.x.	x	x	x
2813 : 	L .x..x	E x....	26	31	7	9	12	29	5	19	47	11	41	13	..xxx	xxxx.	.	x	x
2814 : 	X x.xxx	+ xx.xx	27	1	8	10	13	30	5	20	1	12	42	14	xxxx.	x..x.	x	x	x
2815 : 	N ..xx.	+ xx.xx	28	2	9	11	14	31	6	21	2	13	43	15	xx...	..x.x	x	.	.
2816 : 	T ....x	. ..x..	29	3	10	12	15	32	7	21	2	13	43	15	.....	..x.x	.	x	x
2817 : 	D x..x.	- xxxxx	30	4	11	13	16	33	7	22	3	14	44	16	x.xxx	xx.x.	.	x	x
2818 : 	M ..xxx	- xxxxx	31	5	12	14	17	34	7	23	4	15	45	17	.x..x	x...x	.	x	x
2819 : 	P .xx.x	A xx...	32	6	13	15	18	35	7	24	5	16	46	18	xx..x	.xx..	x	x	x
2820 : 	U xxx..	U xxx..	33	7	14	16	19	36	8	25	6	17	47	19	xx.x.	xx.x.	x	.	.
2821 : 	P .xx.x	S x.x..	34	8	15	17	20	37	9	25	6	17	47	19	...xx	xx.x.	.	x	x
2822 : 	4 .x...	S x.x..	35	9	16	18	21	38	9	26	7	18	48	20	xxx.x	....x	.	x	x
2823 : 	Z x...x	T ....x	36	10	17	19	22	39	9	27	8	19	49	21	.xx.x	xxx.x	.	x	x
2824 : 	O ...xx	E x....	37	11	18	20	23	40	9	28	9	20	50	22	x.xx.	..x.x	.	x	x
2825 : 	Z x...x	L .x..x	38	12	19	21	1	41	9	29	10	21	51	23	x....	.x...	x	x	x
2826 : 	V .xxxx	L .x..x	39	13	20	22	2	42	10	30	11	22	52	24	x...x	x.xxx	x	.	x
2827 : 	+ xx.xx	U xxx..	40	14	21	23	3	43	11	31	12	23	53	25	xxxx.	xx..x	x	x	x
2828 : 	M ..xxx	N ..xx.	41	15	22	24	4	44	12	32	13	24	1	26	..xx.	..xxx	x	.	.
2829 : 	N ..xx.	G .x.xx	1	16	23	25	5	45	13	32	13	24	1	26	.x.x.	..xxx	.	x	x
2830 : 	H ..x.x	+ xx.xx	2	17	24	26	6	46	13	33	14	25	2	27	..xxx	xx..x	x	x	x
2831 : 	T ....x	+ xx.xx	3	18	25	1	7	47	14	34	15	26	3	28	.xx..	x.xx.	x	.	x
2832 : 	/ .....	. ..x..	4	19	26	2	8	48	15	35	16	27	4	29	xx..x	xxx.x	.	.	.
2833 : 	Z x...x	- xxxxx	5	20	27	3	9	49	15	35	16	27	4	29	x..xx	xxx.x	.	.	.
2834 : 	S x.x..	- xxxxx	6	21	28	4	10	50	15	35	16	27	4	29	x.xx.	xxx.x	x	.	x
2835 : 	F x.xx.	M ..xxx	7	22	29	5	11	51	16	36	17	28	5	30	x.x..	..x.x	x	x	x
2836 : 	G .x.xx	I .xx..	8	23	1	6	12	52	17	37	18	29	6	31	.x..x	.xxx.	.	.	x
2837 : 	A xx...	T ....x	9	24	2	7	13	53	17	38	19	30	7	32	...x.	xx.xx	.	.	.
2838 : 	. ..x..	+ xx.xx	10	25	3	8	14	54	17	38	19	30	7	32	..x..	xx.xx	.	.	x
2839 : 	P .xx.x	+ xx.xx	11	26	4	9	15	55	17	39	20	31	8	33	..xx.	x....	x	.	x
2840 : 	T ....x	. ..x..	12	27	5	10	16	56	18	40	21	32	9	34	x.xxx	x..x.	x	x	x
2841 : 	C .xxx.	- xxxxx	13	28	6	11	17	57	19	41	22	33	10	35	xx..x	.x...	.	.	x
2842 : 	U xxx..	- xxxxx	14	29	7	12	18	58	19	42	23	34	11	36	.xx.x	.xxx.	.	.	.
2843 : 	E x....	E x....	15	30	8	13	19	59	19	42	23	34	11	36	.xxx.	.xxx.	.	.	.
2844 : 	O ...xx	I .xx..	16	31	9	14	20	60	19	42	23	34	11	36	....x	.xxx.	.	.	.
2845 : 	T ....x	N ..xx.	17	1	10	15	21	61	19	42	23	34	11	36	.x..x	.xxx.	x	.	x
2846 : 	R .x.x.	E x....	18	2	11	16	22	1	20	43	24	35	12	37	xxxxx	..x.x	x	x	x
2847 : 	N ..xx.	R .x.x.	19	3	12	17	23	2	21	1	25	36	13	38	...x.	.xxx.	x	x	x
2848 : 	G .x.xx	+ xx.xx	20	4	13	18	1	3	22	2	26	37	14	39	x....	.....	x	x	x
2849 : 	E x....	+ xx.xx	21	5	14	19	2	4	23	3	27	38	15	40	xx..x	x..x.	.	.	x
2850 : 	M ..xxx	. ..x..	22	6	15	20	3	5	23	4	28	39	16	41	.x.x.	.x..x	x	.	.
2851 : 	J xx.x.	- xxxxx	23	7	16	21	4	6	24	4	28	39	16	41	.xx..	.x..x	.	x	x
2852 : 	Q xxx.x	- xxxxx	24	8	17	22	5	7	24	5	29	40	17	42	x.x..	x.xx.	x	x	x
2853 : 	3 ...x.	T ....x	25	9	18	23	6	8	25	6	30	41	18	43	.xxxx	.xx..	x	.	x
2854 : 	P .xx.x	A xx...	26	10	19	24	7	9	26	7	31	42	19	44	.x.x.	xxxxx	.	x	x
2855 : 	B x..xx	G .x.xx	27	11	20	25	8	10	26	8	32	43	20	45	x..xx	.x.xx	.	x	x
2856 : 	X x.xxx	U xxx..	28	12	21	26	9	11	26	9	33	44	21	46	x.xxx	xxx..	x	x	x
2857 : 	H ..x.x	N ..xx.	29	13	22	1	10	12	27	10	34	45	22	47	..x..	..xxx	x	.	x
2858 : 	3 ...x.	G .x.xx	30	14	23	2	11	13	28	11	35	46	23	48	xx...	x...x	.	x	x
2859 : 	U xxx..	+ xx.xx	31	15	24	3	12	14	28	12	36	47	24	49	..xxx	.....	.	x	x
2860 : 	T ....x	+ xx.xx	32	16	25	4	13	15	28	13	37	48	25	50	xxxx.	..x..	x	x	x
2861 : 	H ..x.x	. ..x..	33	17	26	5	14	16	29	14	38	49	26	51	x....	x...x	x	.	.
2862 : 	N ..xx.	- xxxxx	34	18	27	6	15	17	30	14	38	49	26	51	.x...	x...x	.	x	x
2863 : 	G .x.xx	- xxxxx	35	19	28	7	16	18	30	15	39	50	27	52	xxxxx	.x.xx	.	x	x
2864 : 	W xx..x	D x..x.	36	20	29	8	17	19	30	16	40	51	28	53	..x.x	.xxx.	.	x	x
2865 : 	- xxxxx	E x....	37	21	1	9	18	20	30	17	41	1	29	54	x..xx	xxx..	x	x	x
2866 : 	M ..xxx	S x.x..	38	22	2	10	19	21	31	18	42	2	30	55	x..x.	....x	x	.	x
2867 : 	E x....	+ xx.xx	39	23	3	11	20	22	32	19	43	3	31	56	xxx.x	x.xx.	x	x	x
2868 : 	Y x.x.x	+ xx.xx	40	24	4	12	21	23	33	20	44	4	32	57	x.x.x	xx.xx	x	.	.
2869 : 	K xxxx.	3 ...x.	41	25	5	13	22	24	34	20	44	4	32	57	..xxx	xx.xx	.	x	x
2870 : 	- xxxxx	+ xx.xx	1	26	6	14	23	25	34	21	45	5	33	58	.....	..x..	x	x	x
2871 : 	N ..xx.	+ xx.xx	2	27	7	15	1	26	35	22	46	6	34	59	..x..	xx..x	.	.	x
2872 : 	W xx..x	4 .x...	3	28	8	16	2	27	35	23	47	7	35	1	.xxxx	xxxx.	x	.	x
2873 : 	Q xxx.x	. ..x..	4	29	9	17	3	28	36	24	1	8	36	2	xx.x.	...xx	x	x	x
2874 : 	B x..xx	- xxxxx	5	30	10	18	4	29	37	25	2	9	37	3	xx...	x.x..	.	.	.
2875 : 	- xxxxx	- xxxxx	6	31	11	19	5	30	37	25	2	9	37	3	x.x..	x.x..	x	.	.
2876 : 	3 ...x.	P .xx.x	7	1	12	20	6	31	1	25	2	9	37	3	xx.xx	x.x..	x	x	x
2877 : 	+ xx.xx	A xx...	8	2	13	21	7	32	2	26	3	10	38	4	.x...	.x.xx	.	.	.
2878 : 	A xx...	D x..x.	9	3	14	22	8	33	2	26	3	10	38	4	....x	.x.xx	.	.	.
2879 : 	A xx...	E x....	10	4	15	23	9	34	2	26	3	10	38	4	...xx	.x.xx	.	.	x
2880 : 	D x..x.	R .x.x.	11	5	16	24	10	35	2	27	4	11	39	5	.xxx.	x.xx.	x	.	x
2881 : 	N ..xx.	B x..xx	12	6	17	25	11	36	3	28	5	12	40	6	xxxx.	.x.xx	x	x	x
2882 : 	D x..x.	O ...xx	13	7	18	26	12	37	4	29	6	13	41	7	xxxxx	.xxx.	.	x	x
2883 : 	W xx..x	R .x.x.	14	8	19	1	13	38	4	30	7	14	42	8	.....	x..xx	.	x	x
2884 : 	F x.xx.	N ..xx.	15	9	20	2	14	39	4	31	8	15	43	9	.x...	xx...	.	x	x
2885 : 	W xx..x	E x....	16	10	21	3	15	40	4	32	9	16	44	10	.xxx.	..xxx	.	x	x
2886 : 	S x.x..	R .x.x.	17	11	22	4	16	41	4	33	10	17	45	11	..xxx	xx..x	x	x	x
2887 : 	J xx.x.	+ xx.xx	18	12	23	5	17	42	5	34	11	18	46	12	x...x	x....	x	x	x
2888 : 	/ .....	+ xx.xx	19	13	24	6	18	43	6	35	12	19	47	13	..x.x	xxxx.	x	.	x
2889 : 	K xxxx.	. ..x..	20	14	25	7	19	44	7	36	13	20	48	14	xxxx.	..x..	x	x	x
2890 : 	M ..xxx	- xxxxx	21	15	26	8	20	45	8	37	14	21	49	15	x...x	.x..x	.	.	.
2891 : 	Q xxx.x	- xxxxx	22	16	27	9	21	46	8	37	14	21	49	15	.x.xx	.x..x	x	.	x
2892 : 	K xxxx.	P .xx.x	23	17	28	10	22	47	9	38	15	22	50	16	..xxx	x.x..	x	x	x
2893 : 	N ..xx.	O ...xx	24	18	29	11	23	48	10	39	16	23	51	17	xxx..	xx..x	.	.	x
2894 : 	I .xx..	D x..x.	25	19	1	12	1	49	10	40	17	24	52	18	.x...	x.xx.	.	.	.
2895 : 	W xx..x	I .xx..	26	20	2	13	2	50	10	40	17	24	52	18	...xx	x.xx.	x	.	.
2896 : 	K xxxx.	U xxx..	27	21	3	14	3	51	11	40	17	24	52	18	x.x..	x.xx.	x	x	x
2897 : 	+ xx.xx	M ..xxx	28	22	4	15	4	52	12	41	18	25	53	19	x.x..	.x...	.	.	x
2898 : 	Y x.x.x	S x.x..	29	23	5	16	5	53	12	42	19	26	1	20	.xxx.	.xxxx	.	.	x
2899 : 	P .xx.x	+ xx.xx	30	24	6	17	6	54	12	43	20	27	2	21	x..xx	..x.x	.	.	.
2900 : 	J xx.x.	+ xx.xx	31	25	7	18	7	55	12	43	20	27	2	21	..x..	..x.x	x	.	x
2901 : 	S x.x..	N ..xx.	32	26	8	19	8	56	13	1	21	28	3	22	x.x.x	..xxx	x	x	x
2902 : 	/ .....	- xxxxx	33	27	9	20	9	57	14	2	22	29	4	23	x..xx	.xx..	.	.	x
2903 : 	C .xxx.	- xxxxx	34	28	10	21	10	58	14	3	23	30	5	24	.x...	xx..x	.	.	x
2904 : 	. ..x..	+ xx.xx	35	29	11	22	11	59	14	4	24	31	6	25	xxx..	...xx	.	.	.
2905 : 	B x..xx	+ xx.xx	36	30	12	23	12	60	14	4	24	31	6	25	.x.xx	...xx	.	.	.
2906 : 	Y x.x.x	. ..x..	37	31	13	24	13	61	14	4	24	31	6	25	x..x.	...xx	x	.	.
2907 : 	N ..xx.	- xxxxx	38	1	14	25	14	1	15	4	24	31	6	25	xx.x.	...xx	x	.	x
2908 : 	K xxxx.	- xxxxx	39	2	15	26	15	2	16	5	25	32	7	26	xx.x.	xx.xx	x	x	x
2909 : 	. ..x..	E x....	40	3	16	1	16	3	17	6	26	33	8	27	x.x.x	....x	x	.	.
2910 : 	4 .x...	I .xx..	41	4	17	2	17	4	18	6	26	33	8	27	..x.x	....x	.	x	x
2911 : 	- xxxxx	N ..xx.	1	5	18	3	18	5	18	7	27	34	9	28	.xxxx	x.xx.	x	x	x
2912 : 	X x.xxx	E x....	2	6	19	4	19	6	19	8	28	35	10	29	.x.x.	.xx.x	.	.	.
2913 : 	C .xxx.	R .x.x.	3	7	20	5	20	7	19	8	28	35	10	29	.x..x	.xx.x	x	.	.
2914 : 	O ...xx	+ xx.xx	4	8	21	6	21	8	20	8	28	35	10	29	x.x.x	.xx.x	x	x	x
2915 : 	B x..xx	+ xx.xx	5	9	22	7	22	9	21	9	29	36	11	30	xxxxx	x.xxx	.	x	x
2916 : 	S x.x..	. ..x..	6	10	23	8	23	10	21	10	30	37	12	31	xx...	.x...	.	x	x
2917 : 	D x..x.	- xxxxx	7	11	24	9	1	11	21	11	31	38	13	32	x.xx.	xx.xx	x	x	x
2918 : 	E x....	- xxxxx	8	12	25	10	2	12	22	12	32	39	14	33	..xxx	.x...	x	x	x
2919 : 	G .x.xx	H ..x.x	9	13	26	11	3	13	23	13	33	40	15	34	.....	.xxx.	.	.	x
2920 : 	- xxxxx	O ...xx	10	14	27	12	4	14	23	14	34	41	16	35	.x...	x.x..	.	.	x
2921 : 	C .xxx.	C .xxx.	11	15	28	13	5	15	23	15	35	42	17	36	..xx.	..xx.	x	.	.
2922 : 	K xxxx.	H ..x.x	12	16	29	14	6	16	24	15	35	42	17	36	xxx.x	..xx.	x	x	x
2923 : 	+ xx.xx	R .x.x.	13	17	1	15	7	17	25	16	36	43	18	37	x....	....x	.	.	.
2924 : 	D x..x.	A xx...	14	18	2	16	8	18	25	16	36	43	18	37	.x.xx	....x	.	.	x
2925 : 	- xxxxx	N ..xx.	15	19	3	17	9	19	25	17	37	44	19	38	.xxxx	x.xx.	.	.	.
2926 : 	W xx..x	G .x.xx	16	20	4	18	10	20	25	17	37	44	19	38	..x..	x.xx.	x	.	.
2927 : 	K xxxx.	I .xx..	17	21	5	19	11	21	26	17	37	44	19	38	..x..	x.xx.	x	x	x
2928 : 	K xxxx.	G .x.xx	18	22	6	20	12	22	27	18	38	45	20	39	x..xx	..xx.	x	.	x
2929 : 	. ..x..	E x....	19	23	7	21	13	23	28	19	39	46	21	40	.xx..	xx...	x	x	x
2930 : 	L .x..x	N ..xx.	20	24	8	22	14	24	29	20	40	47	22	41	x.x..	xx.xx	.	.	.
2931 : 	D x..x.	+ xx.xx	21	25	9	23	15	25	29	20	40	47	22	41	x..x.	xx.xx	x	.	x
2932 : 	S x.x..	+ xx.xx	22	26	10	24	16	26	30	21	41	48	23	42	...xx	.xx..	.	x	x
2933 : 	B x..xx	. ..x..	23	27	11	25	17	27	30	22	42	49	24	43	..xxx	x....	x	x	x
2934 : 	Y x.x.x	- xxxxx	24	28	12	26	18	28	31	23	43	50	25	44	xx.xx	x...x	x	.	x
2935 : 	J xx.x.	- xxxxx	25	29	13	1	19	29	32	24	44	51	26	45	.x...	.xx.x	.	x	x
2936 : 	E x....	V .xxxx	26	30	14	2	20	30	32	25	45	1	27	46	.x..x	x.xx.	x	x	x
2937 : 	4 .x...	E x....	27	31	15	3	21	31	33	26	46	2	28	47	x..xx	.x.xx	x	.	.
2938 : 	K xxxx.	R .x.x.	28	1	16	4	22	32	34	26	46	2	28	47	xxxxx	.x.xx	.	x	x
2939 : 	L .x..x	A xx...	29	2	17	5	23	33	34	27	47	3	29	48	.xx..	xxx.x	.	x	x
2940 : 	D x..x.	N ..xx.	30	3	18	6	1	34	34	28	1	4	30	49	x.x..	.....	.	x	x
